  500   124750
  245     423      48
  245     424      28
  245     425      11
  245     426      21
  245     427      29
  245     428       8
  245     429      39
  245     430      39
  245     431      24
  245     432       3
  245     433      42
  245     434      42
  245     435      38
  245     436      14
  245     437      36
  245     438      48
  245     439       3
  245     440      28
  245     441       1
  245     442      11
  245     443       2
  245     444      27
  245     445      37
  245     446      42
  245     447      11
  245     448       2
  245     449      28
  245     450       6
  245     451      12
  245     452       7
  245     453      33
  245     454      50
  245     455      13
  245     456      40
  245     457      22
  245     458      34
  245     459      38
  245     460      45
  245     461      19
  245     462      21
  245     463      23
  245     464      27
  245     465      28
  245     466      14
  245     467      32
  245     468       9
  245     469      37
