 5000   25000
 2880    4490      61
 2881    2953      19
 2881    3015      73
 2881    4134      67
 2881    4307      50
 2881    4787      47
 2882    3372      86
 2882    3658      79
 2883    3866      38
 2884    2937       4
 2884    3406      21
 2884    4608      48
 2884    4692       5
 2884    4778      28
 2885    3195      81
 2885    3593      33
 2886    4031      51
 2886    4177      95
 2887    3029      11
 2887    3149      56
 2887    3210      91
 2887    3478      83
 2887    4711      85
 2888    3230      65
 2888    4630      43
 2888    4938      16
 2888    4961      15
 2889    3282      44
 2889    4335      99
 2890    3153      90
 2890    3598      34
 2890    3762      19
 2890    4562      90
 2891    3834      78
 2891    4059      97
 2892    3034     100
 2892    3149       9
 2892    3437      22
 2892    3861       6
 2892    4154      75
 2892    4696      48
 2892    4712      47
 2893    2943      89
 2893    3798      58
 2893    4673      52
 2894    3389       4
 2894    3457      57
 2894    3654      29
 2894    3693      30
 2894    4480      29
 2894    4497      31
 2895    2985      33
 2895    3979      41
 2895    4195      74
 2896    2999      32
 2897    3482      91
 2897    4166      28
 2897    4416      90
 2897    4506      46
 2898    3180      50
 2898    3455      95
 2898    3618      64
 2898    3755      36
 2898    3767      54
 2898    3989      13
 2898    4120      80
 2898    4163      41
 2898    4581      80
 2898    4905      45
 2898    4934      81
 2899    3111      92
 2899    3423      18
 2899    3863      33
 2899    4006      13
 2899    4186       5
 2899    4745      78
 2900    3116      77
 2900    3695      49
 2900    4224      60
 2900    4250      37
 2900    4408      53
 2900    4754      90
 2900    4960     100
 2901    3093      61
 2901    4168      15
 2901    4433      69
 2901    4494      30
 2901    4730     100
 2902    3397      66
 2902    3957      30
 2902    4128      86
 2902    4169      72
 2902    4988      56
 2903    3224      89
 2903    3710      55
 2903    3737      19
 2903    3852      37
 2904    3717      88
 2904    4017       8
 2904    4660      20
 2904    4926      42
 2905    3191       9
 2905    3635      29
 2905    4183      99
 2906    3442      55
 2906    3957      14
 2906    4205      53
 2906    4419      91
 2907    3026      19
 2907    3764      58
 2907    3811       5
 2907    3844      67
 2907    4644      26
 2908    3652      79
 2908    3777      69
 2908    4154      26
 2909    2919      17
 2909    4935       8
 2910    3128      55
 2910    3595      52
 2910    4007      19
 2910    4008     100
 2910    4064      43
 2910    4163      18
 2910    4220      73
 2910    4954      31
 2911    2962      94
 2911    3174      13
 2911    4693      59
 2912    3379      84
 2912    4236      94
 2912    4582       9
 2913    3291       2
 2913    4253      43
 2914    3126      55
 2914    3354      87
 2914    3438      95
 2914    3928      19
 2914    4165      27
 2914    4384      73
 2914    4425      95
 2915    3576      35
 2915    4566      23
 2915    4858      77
 2916    3033      45
 2916    3396      12
 2916    3449      42
 2916    3498      28
 2916    4732      49
 2916    4946      18
 2916    4948       2
 2917    3629      16
 2917    3982      49
 2917    4952      85
 2918    2924      39
 2918    4037      34
 2918    4106       1
 2918    4218      60
 2919    3324      78
 2919    3811      92
 2919    4095      65
 2919    4610      39
 2919    4614      34
 2919    4717      99
 2920    2988      97
 2920    3115      86
 2920    3347      30
 2920    3880      46
 2920    3925      17
 2920    4205      51
 2920    4936      79
 2922    3187      87
 2922    3575      41
 2922    3797      82
 2923    3560     100
 2923    4153      16
 2923    4385      58
 2923    4564      91
 2923    4607      61
 2923    4635      90
 2923    4868      36
 2924    3542      47
 2924    4192      26
 2925    3143      86
 2925    3705      93
 2925    4085      37
 2925    4275      66
 2926    3132      22
 2926    3497       7
 2926    4338      87
 2926    4926      78
 2927    2997      78
 2927    3691      80
 2927    3995      72
 2927    4872      15
 2928    4626      45
 2928    4870       4
 2929    3257      53
 2929    4842      52
 2930    3626      26
 2930    4032      71
 2930    4140      16
 2930    4601       3
 2931    3024      12
 2931    3210      35
 2931    3227      80
 2931    4091      48
 2931    4667      68
 2931    4726      11
 2932    3804      88
 2932    4721      17
 2932    4866      53
 2933    3041      85
 2933    3463      37
 2933    3743      59
 2933    4136      66
 2933    4955       6
 2934    3829      24
 2934    4576      75
 2935    3034      32
 2935    4032      77
 2935    4668      58
 2935    4750      32
 2935    4762      80
 2935    4836      23
 2936    3153      26
 2936    3313      53
 2936    4154      99
 2937    3649      54
 2937    4148      92
 2937    4322      80
 2938    3352      51
 2939    3303       2
 2939    3843      44
 2939    4367      46
 2939    4563      22
 2939    4872      44
 2940    4542      81
 2941    3038      56
 2941    3802      11
 2942    3638      48
 2942    3768      80
 2942    4108      22
 2942    4254      12
 2942    4538       3
 2943    4087       2
 2943    4321      41
 2943    4575      90
 2943    4625       8
 2944    2980      35
 2944    3650      51
 2944    3902       8
 2944    3945      86
 2944    4135      40
 2945    3192      81
 2946    3142      19
 2946    3369      97
 2946    4327      93
 2947    3626      58
 2947    3995      61
 2947    4803      89
 2948    3245      55
 2948    3652      68
 2948    3959       9
 2948    4149      84
 2948    4181      59
 2948    4516      20
 2948    4518      40
 2949    3239      49
 2949    3321      31
 2949    4218       6
 2949    4674      50
 2950    3160      99
 2950    3341      54
 2950    3684      10
 2950    4434      49
 2951    3981      45
 2951    4868      97
 2951    4870      60
 2952    4168      60
 2952    4379      72
 2952    4619      17
 2953    3846      78
 2953    4417      55
 2954    4006       7
 2954    4380     100
 2955    3059      55
 2955    3191      45
 2955    4187      81
 2955    4241      23
 2955    4278      76
 2955    4297      78
 2955    4381      32
 2955    4619      91
 2955    4843       1
 2955    4879       7
 2956    3240      66
 2956    3463      78
 2956    4097      98
 2956    4406      95
 2957    3133      39
 2957    3565     100
 2957    3714      83
 2958    3006      70
 2958    3456      98
 2958    3713      49
 2958    4644      67
 2958    4739       8
 2959    3430      48
 2959    3639      24
 2959    3699      32
 2959    3973      38
 2959    4063      78
 2959    4901      15
 2960    3257      63
 2960    3479      93
 2960    4077      38
 2960    4092      98
 2960    4393      59
 2960    4449      29
 2960    4521      43
 2960    4626       5
 2961    3227      75
 2961    3382      55
 2961    4548      17
 2961    4936       4
 2962    3219      52
 2962    3637      61
 2962    4593      87
 2963    3596      10
 2963    3780      44
 2963    4201      73
 2963    4472      67
 2963    4819      58
 2963    4858      26
 2964    3546      94
 2964    4037      11
 2964    4382       5
 2964    4422      99
 2964    4435      99
 2964    4692      62
 2965    3489      59
 2965    4278      35
 2965    4573      16
 2965    4881      62
 2966    3360      49
 2966    3876       1
 2966    4001      19
 2967    3200      19
 2967    3893      33
 2968    3368      47
 2968    4287      46
 2969    3012      63
 2969    3500      39
 2969    3561      25
 2969    4970      65
 2970    3111      78
 2970    3786      20
 2970    4833      65
 2971    3068      93
 2971    3228      33
 2971    3505      21
 2971    3552       4
 2971    3650      42
 2971    4159      71
 2971    4375      32
 2972    3279      37
 2972    4190      79
 2972    4603      33
 2973    3033      47
 2973    3172       9
 2973    3346      58
 2973    3356      56
 2973    4169      14
 2973    4355      58
 2973    4943      96
 2974    3181      44
 2974    3439      20
 2974    3587      19
 2975    3969      42
 2975    4484      43
 2976    2996      20
 2976    3699      22
 2976    3869      31
 2976    4311      83
 2976    4552      67
 2977    3014      96
 2977    3662      97
 2978    3389      16
 2978    3741      93
 2978    3880      99
 2978    4139      83
 2978    4156      30
 2979    4500      92
 2979    4664      29
 2979    4682      37
 2979    4809      36
 2980    3656      20
 2981    3554     100
 2981    4696      90
 2982    4576      88
 2982    4745      47
 2982    4792      58
 2983    3381      74
 2983    3399      20
 2983    3572      97
 2983    3840      40
 2983    4054      51
 2983    4282      39
 2983    4566      11
 2984    4300      12
 2985    3516      77
 2985    3625      51
 2985    3903      70
 2985    4373      45
 2985    4581      66
 2986    3054      46
 2986    3546      50
 2986    4096      11
 2986    4235      52
 2986    4414       7
 2986    4603      93
 2987    3227      44
 2987    3382      87
 2987    4301      23
 2987    4867      68
 2987    4908      57
 2988    3156      99
 2988    4010      51
 2989    3615      33
 2989    3868       2
 2989    3974      33
 2989    4150      14
 2989    4292      10
 2989    4315      26
 2989    4346      11
 2989    4682      25
 2989    4926      87
 2990    3445      22
 2990    3831      51
 2990    4228      68
 2990    4821      40
 2990    4849      53
 2991    3272      75
 2992    3014      78
 2992    3138      11
 2992    3310      37
 2992    3411      89
 2993    3161      96
 2993    3388      64
 2993    3471      30
 2993    3876      60
 2993    3995      20
 2993    4210      57
 2993    4419       1
 2994    3377      13
 2994    4219      97
 2994    4525       6
 2995    3566       8
 2995    3684       2
 2995    3779      12
 2995    3957      61
 2995    4878      34
 2996    3640      22
 2996    3969      35
 2996    4406      65
 2996    4743      20
 2997    3041      96
 2997    3353      79
 2997    3782       2
 2997    3824      74
 2997    3893      30
 2997    4778      78
 2997    4957      18
 2998    3172      16
 2998    3414      44
 2998    4054      19
 2998    4423      28
 2998    4428      19
 2998    4666      59
 2998    4763      12
 2999    3691      64
 2999    4177      49
 2999    4553      29
 3000    3530      53
 3000    4690      44
 3001    3682      36
 3001    4358      96
 3001    4843      79
 3002    3350      82
 3002    3659      63
 3002    4631      14
